Id,Score,ViewCount,ImageUrl,AltText,NewBody
78128977,-2,55,"['https://i.sstatic.net/DmWEz.png', ' https://i.sstatic.net/6hjHL.png', ' https://i.sstatic.net/q2MEo.png']",,IMAGE_0
78126910,-2,68,['https://i.sstatic.net/6R73O.png'],,
78126844,0,1002,['https://i.sstatic.net/mJp0H.png'],,
78126631,2,67,['https://i.sstatic.net/ACOTf.png'],,
78125233,1,220,['https://i.sstatic.net/sgHD0.png'],,
78124197,0,18,['https://i.sstatic.net/u2sCZ.jpg'],,
78124115,0,19,['https://i.sstatic.net/G8IE9.png'],,
78123963,1,93,['https://i.sstatic.net/NJgC3.png'],,
78123958,1,85,['https://i.sstatic.net/6dWwh.png'],,
78123053,0,37,"['https://i.sstatic.net/P0qKN.png', ' https://i.sstatic.net/hydso.png']",,
78122974,0,21,['https://i.sstatic.net/iKloy.png'],,
78122824,-1,112,['https://i.sstatic.net/w4jVu.png'],,
78121414,0,159,['https://i.sstatic.net/Pks9R.png'],,
78121400,1,49,['https://i.sstatic.net/YsFVO.png'],,
78120007,0,38,['https://i.sstatic.net/uBojS.png'],,
78119701,0,19,['https://i.sstatic.net/XJkx9.png'],,
78119346,0,27,['https://i.sstatic.net/NV1Hy.png'],,
78119157,-1,29,['https://i.sstatic.net/6J2Us.png'],,
78118301,0,52,['https://i.sstatic.net/3OEj3.png'],,
78118143,1,65,['https://i.sstatic.net/v0haX.png'],,
78117643,0,19,['https://i.sstatic.net/VQaya.png'],,
78117303,0,47,"['https://i.sstatic.net/jelEF.png', ' https://i.sstatic.net/SRhfQ.png']",,
78117256,0,20,['https://i.sstatic.net/YHeuu.jpg'],,
78116836,0,83,['https://i.sstatic.net/26dQH.png'],,
78115904,0,62,['https://i.sstatic.net/27Lok.png'],,
78115498,0,191,['https://i.sstatic.net/0DNTW.png'],,
78115486,4,1508,['https://i.sstatic.net/CbicG.png'],,
78115414,0,27,['https://i.sstatic.net/OX4hF.png'],,
78114898,1,56,['https://i.sstatic.net/n0cmR.png'],,
78113351,-4,186,['https://i.sstatic.net/J72CH.png'],,
78112607,-1,73,"['https://i.sstatic.net/rWV6n.png', ' https://i.sstatic.net/RVNyl.png', ' https://i.sstatic.net/J0KdG.png', ' https://i.sstatic.net/NidsE.png', ' https://i.sstatic.net/mDPyq.png']",,
78112116,0,59,['https://i.sstatic.net/YQgkm.png'],,
78112098,-1,40,['https://i.sstatic.net/KaqB9.png'],,
78111435,0,38,['https://i.sstatic.net/MjDgs.png'],,
78111151,0,12,['https://i.sstatic.net/caPkO.png'],,
78110624,0,94,['https://i.sstatic.net/BO8J8.gif'],,
78110302,0,34,['https://i.imgur.com/6dwbCqS.png'],,
78109656,0,12,"['https://i.sstatic.net/sPZiI.png', ' https://i.sstatic.net/AiIMe.png', ' https://i.sstatic.net/KoJHy.png']",,
78108887,1,55,['https://i.sstatic.net/uvLy6.png'],,
78107903,1,34,"['https://i.sstatic.net/sysau.jpg', ' https://i.sstatic.net/dxS13.jpg']",,
78107435,-2,99,"['https://i.sstatic.net/Vebtj.png', ' https://i.sstatic.net/nSNJ4.png']",,
78107129,0,62,['https://i.sstatic.net/GkMyc.png'],,
78105668,0,17,['https://i.sstatic.net/CLkdM.png'],,
78105459,0,31,['https://i.sstatic.net/F8isy.jpg'],,
78105424,-2,41,['https://i.sstatic.net/S1lWv.png'],,
78104655,0,14,['https://i.sstatic.net/AcJKq.gif'],,
78104445,-2,60,"['https://i.sstatic.net/LCkyF.png', ' https://i.sstatic.net/PxI8P.png']",,
78104066,0,27,"['https://i.sstatic.net/jc1Oa.png', ' https://i.sstatic.net/J4YSX.png']",,
78103547,0,39,['https://i.sstatic.net/Srxuq.png'],,
78101959,1,60,"['https://i.sstatic.net/qa2S6.png', ' https://i.sstatic.net/DxzjK.png']",,
78100275,0,79,['https://i.sstatic.net/gUZvL.jpg'],,
78099962,-1,63,['https://i.sstatic.net/4wkme.png'],,
78099627,0,28,"['https://i.sstatic.net/6ymB8.jpg', ' https://i.sstatic.net/onGlr.jpg', ' https://i.sstatic.net/HLGQ9.jpg', ' https://i.sstatic.net/Lo5NM.jpg']",,
78099460,-2,90,['https://i.sstatic.net/8GDzc.png'],,
78098874,1,529,['https://i.sstatic.net/R7dwa.png'],,
78098252,0,26,['https://i.sstatic.net/3bt3C.png'],,
78097468,1,79,"['https://i.sstatic.net/3jZfm.png', ' https://i.sstatic.net/HAZqF.png', ' https://i.sstatic.net/M4kBh.png', ' https://i.sstatic.net/VmE6K.png']",,
78096965,0,108,['https://i.sstatic.net/xSYn9.png'],,
78096655,0,53,"['https://i.sstatic.net/A9rDF.jpg', ' https://i.sstatic.net/u5x0c.jpg']",,
78096627,2,77,"['https://i.sstatic.net/kAieF.png', ' https://i.sstatic.net/RnB1S.png']",,
78095753,-2,64,['https://i.sstatic.net/3o7Ik.jpg'],,
78095225,1,120,['https://i.sstatic.net/72i7R.png'],,
78095224,0,48,"['https://i.sstatic.net/lepmR.jpg', ' https://i.sstatic.net/3AWmg.jpg']",,
78093496,-2,34,"['https://i.sstatic.net/TgWqu.png', ' https://i.sstatic.net/3ajsn.png']",,
78092699,-1,26,['https://i.sstatic.net/wWwVU.png'],,
78092611,0,105,"['https://i.sstatic.net/1KXPf.png', ' https://i.sstatic.net/GkLug.png']",,
78092300,-1,33,"['https://i.sstatic.net/diHbD.png', ' https://i.sstatic.net/rpsW4.png', ' https://i.sstatic.net/pVRUQ.png']",,
78091549,0,42,['https://i.sstatic.net/Ya1Ct.png'],,
78090926,-2,74,"['https://i.sstatic.net/oVQHV.png', ' https://i.sstatic.net/tYXeu.png', ' https://i.sstatic.net/C4mVK.png', ' https://i.sstatic.net/yfBQt.png', ' https://i.sstatic.net/rFt48.png']",,
78090750,0,46,['https://i.sstatic.net/kmmIo.png'],,
78090236,0,149,['https://i.sstatic.net/ZKkRS.png'],,
78090095,0,76,"['https://i.sstatic.net/0rr5x.png', ' https://i.sstatic.net/S9MaC.png']",,
78089593,-3,48,['https://i.sstatic.net/dwjfC.png'],,
78087247,0,28,['https://i.sstatic.net/zYEW6.png'],,
78086880,0,42,['https://i.sstatic.net/DypLc.png'],,
78084617,0,8,"['https://i.ibb.co/5LJqMnX/Screenshot-2024-02-29-at-22-21-05.png', ' https://i.ibb.co/56c4hjc/Screenshot-2024-02-29-at-22-21-15.png']",,
78084498,0,15,['https://i.sstatic.net/eyaBW.png'],,
78084385,-1,51,['https://i.sstatic.net/fbNxe.png'],,
78084320,-4,59,['https://i.sstatic.net/K38MV.png'],,
78083481,0,50,['https://i.sstatic.net/Dp0fM.png'],,
78083286,0,21,['https://i.sstatic.net/lDlN2.png'],,
78083224,0,24,['https://i.sstatic.net/rwYI0.png'],,
78082957,1,70,['https://i.sstatic.net/l2frv.jpg'],,
78082483,0,41,['https://i.sstatic.net/pSfZi.png'],,
78081924,0,18,['https://i.sstatic.net/VlX4a.png'],,
78081670,1,116,"['https://i.sstatic.net/ttyeM.jpg', ' https://i.sstatic.net/OaClm.png', ' https://i.sstatic.net/jcO5T.jpg']",,
78081612,0,13,"['https://i.sstatic.net/PLOaN.png', ' https://i.sstatic.net/8saOQ.png']",,
78081599,-2,16446,"['https://i.sstatic.net/HeN3G.png', ' https://i.sstatic.net/ckZzq.png']",,
78079662,0,33,"['https://i.sstatic.net/RRVSM.png', ' https://i.sstatic.net/w1ORC.png']",,
78079014,0,21,['https://i.sstatic.net/Efv3w.png'],,
78078192,0,448,['https://i.sstatic.net/sq7Kq.png'],,
78076956,0,53,['https://i.sstatic.net/dErhb.png'],,
78076951,0,86,['https://i.sstatic.net/TZpAQ.png'],,
78076726,0,27,['https://i.sstatic.net/qMY6Z.png'],,
78076659,-1,41,['https://i.sstatic.net/IkVFF.png'],,
78074694,0,17,['https://i.sstatic.net/FkZgP.png'],,
78074011,0,48,"['https://i.sstatic.net/N7r23.png', ' https://i.sstatic.net/tLGDy.png']",,
78073973,1,29,['https://i.sstatic.net/eS4Sm.png'],,
78072554,0,78,"['https://i.sstatic.net/72e3s.png', ' https://i.sstatic.net/1zQFg.png']",,
78072195,1,40,['https://i.sstatic.net/PCaW8.png'],,
78071479,0,9,['https://i.sstatic.net/LtLjN.png'],,
78070421,0,46,['https://i.sstatic.net/6qSV4.png'],,
78069458,-3,80,['https://i.sstatic.net/X7pTP.png'],,
78069396,-2,102,['https://i.sstatic.net/V69D3.png'],,
78069185,-2,36,['https://i.sstatic.net/WdhXf.png'],,
78069061,0,47,['https://i.sstatic.net/evUpO.png'],,
78068869,0,81,['https://i.sstatic.net/s1MJS.png'],,
78068765,0,111,['https://i.sstatic.net/xYR2K.png'],,
78068558,0,52,['https://i.sstatic.net/aZzyG.png'],,
78068244,0,26,['https://i.sstatic.net/vni8W.png'],,
78067794,0,22,"['https://i.sstatic.net/myiFb.png', ' https://i.sstatic.net/BKUyf.png', ' https://i.sstatic.net/6vhK9.png']",,
78066513,0,47,"['https://i.sstatic.net/tNEUp.png', ' https://i.sstatic.net/4bqxJ.png', ' https://i.sstatic.net/GR5Y6.png', ' https://i.sstatic.net/N8pBG.png', ' https://i.sstatic.net/5weYg.png']",,
78065136,0,49,"['https://i.sstatic.net/ymkod.png', ' https://i.sstatic.net/OHBMF.png']",,
78064727,0,12,['https://i.sstatic.net/vpdnX.png'],,
78064312,0,28,"['https://i.sstatic.net/8zOJp.png', ' https://i.sstatic.net/yp2o4.png']",,
78063210,0,41,['https://i.sstatic.net/vKIMJ.png'],,
78063021,-2,423,"['https://i.sstatic.net/73eX7.png', ' https://i.sstatic.net/RW0y8.png']",,
78062995,0,16,"['https://i.sstatic.net/pOL5S.png', ' https://i.sstatic.net/eG46q.png']",,
78062488,0,42,['https://i.sstatic.net/JM1DT.png'],,
78062372,0,98,"['https://i.sstatic.net/BgpwP.png', ' https://i.sstatic.net/47Kea.png']",,
78061811,0,179,['https://i.sstatic.net/P6ipd.png'],,"Hello, sidebar!"
78061600,0,55,['https://i.sstatic.net/ao99X.png'],,
78061514,0,40,['https://i.sstatic.net/0NQgs.png'],,
78059849,-2,62,['https://i.sstatic.net/ePloC.png'],,
78059766,0,25,['https://i.sstatic.net/7Drpc.png'],,
78059434,0,156,"['https://i.sstatic.net/bw9n6.png', ' https://i.sstatic.net/UYNbQ.png', ' https://i.sstatic.net/gSsrp.png', ' https://i.sstatic.net/RyOHH.png']",,
78059352,0,30,"['https://i.imgur.com/u3Z35TF.jpg', ' https://i.imgur.com/remvd5z.png', ' https://i.imgur.com/3lErmtf.png', ' https://i.imgur.com/RN9DTpx.jpg', ' https://i.imgur.com/716uew5.png', ' https://i.imgur.com/gJkpvgq.png']",,
78059243,0,13,['https://i.sstatic.net/FbFDH.png'],,
78058495,1,24,['https://i.sstatic.net/8rx48.png'],,
78057369,-3,129,['https://i.sstatic.net/4UhV5.png'],,
78055212,-1,103,['https://i.sstatic.net/USrhd.jpg'],,
78054879,0,45,"['https://i.sstatic.net/sYXQw.jpg', ' https://i.sstatic.net/2hyy3.jpg', ' https://i.sstatic.net/WbTbW.jpg']",,
78054056,-3,75,"['https://i.sstatic.net/rVcoR.png', ' https://i.sstatic.net/w8MYJ.png']",,
78053978,1,121,['https://i.sstatic.net/Bt7Mn.png'],,
78053872,0,27,['https://i.sstatic.net/jlZwq.png'],,
78053072,0,23,"['https://i.sstatic.net/8QcVi.png', ' https://i.sstatic.net/n9Awb.png']",,
78052849,0,41,['https://i.sstatic.net/D782x.png'],,
78052390,1,140,['https://i.sstatic.net/ZdOvr.png'],,
78052249,1,99,['https://i.sstatic.net/AH5Ij.png'],,
78051484,0,40,['https://i.sstatic.net/vGR2Z.jpg'],,
78051307,1,89,"['https://i.sstatic.net/6c1v2.jpg', ' https://i.sstatic.net/EbyV2.jpg']",,
78050766,0,33,['https://i.sstatic.net/DAO7k.jpg'],,
78050496,0,58,['https://i.sstatic.net/7nY8E.png'],,
78049666,0,23,['https://i.sstatic.net/H1x4z.png'],,
78049635,0,28,['https://i.sstatic.net/qGsEE.png'],,
78049599,0,20,['https://i.sstatic.net/7pC3A.png'],,IMAGE_0
78048954,0,20,['https://i.sstatic.net/9vSpE.png'],,
78048830,-2,59,['https://i.sstatic.net/KSoJy.png'],,
78048763,-1,62,['https://i.sstatic.net/1jfBW.png'],,
78048583,0,42,['https://i.sstatic.net/IpAPt.png'],,
78048507,0,37,['https://i.sstatic.net/9Gr6G.gif'],,
78048492,0,34,['https://i.sstatic.net/oOVpK.png'],,
78046972,7,509,['https://i.sstatic.net/jk8uq.png'],,
78046612,0,93,['https://i.sstatic.net/wQjtg.png'],,
78046501,0,40,"['https://i.sstatic.net/WmEha.png', ' https://i.sstatic.net/SXbdY.png']",,
78046442,0,61,['https://i.sstatic.net/hIChS.png'],,
78046015,0,514,['https://i.sstatic.net/8x8MY.png'],,
78044816,0,66,"['https://i.sstatic.net/dPhsd.png', ' https://i.sstatic.net/3ttFV.png']",,
78044577,-3,107,"['https://i.sstatic.net/apAqT.png', ' https://i.sstatic.net/oAPMP.png']",,
78043958,0,56,"['https://i.sstatic.net/KRJWl.png', ' https://i.sstatic.net/IeF7b.png']",,
78042693,0,44,['https://i.sstatic.net/LAmR6.png'],,
78042290,1,149,['https://i.sstatic.net/12BiT.png'],,
78042161,1,39,['https://i.sstatic.net/x0lb5.png'],,
78042089,-1,52,['https://i.sstatic.net/qdZtQ.png'],,
78041096,0,34,['https://i.sstatic.net/C4rAv.png'],,
78040854,0,182,"['https://i.sstatic.net/DToiQ.png', ' https://i.sstatic.net/ruVpT.png', ' https://i.sstatic.net/zt0Er.png']",,
78039777,0,83,"['https://i.sstatic.net/4DBKx.png', ' https://i.sstatic.net/LPPdy.png']",,
78039514,0,30,['https://i.sstatic.net/w8bdX.png'],,
78037297,0,27,['https://i.sstatic.net/IQRQQ.png'],,
78035349,0,69,['https://i.sstatic.net/2x4Ks.png'],,
78032996,0,38,['https://i.sstatic.net/j7fzv.png'],,
78032514,0,39,['https://i.sstatic.net/wNHPM.png'],,
78029020,-1,167,"['https://i.sstatic.net/X6jhX.jpg', ' https://i.sstatic.net/hebXl.jpg', ' https://i.sstatic.net/rCHQd.jpg']",,
78028795,-1,39,['https://i.sstatic.net/TK71f.png'],,
78028505,-1,95,['https://i.sstatic.net/xavkN.png'],,
78027288,0,79,"['https://i.sstatic.net/iYsex.jpg', ' https://i.sstatic.net/LyZxM.jpg']",,
78027194,-3,82,['https://i.sstatic.net/dYnIx.png'],,
78027070,0,28,['https://i.sstatic.net/Twsde.png'],,
78026789,0,32,"['https://i.sstatic.net/Kq4cK.png', ' https://i.sstatic.net/pn4Up.png']",,
78026743,0,22,['https://i.sstatic.net/kHO7Z.png'],,
78026445,-1,105,"['https://i.sstatic.net/CPStO.png', ' https://i.sstatic.net/nK93i.png']",,
78026282,0,106,['https://i.sstatic.net/Kd1u3.png'],,
78026120,0,53,"['https://i.sstatic.net/yPrGa.png', ' https://i.sstatic.net/1WWTO.png']",,
78025338,1,243,"['https://i.sstatic.net/eG975.jpg', ' https://i.sstatic.net/4gAXz.png', ' https://i.sstatic.net/Zg3yX.png', ' https://i.sstatic.net/pN2TE.png']","['Car', 'Car']",IMAGE_0 IMAGE_1
78024235,0,42,"['https://i.sstatic.net/LFEdd.png', ' https://i.sstatic.net/zQTkT.png']",,
78023638,3,352,['https://i.sstatic.net/U5Evn.png'],,
78023214,0,59,"['https://i.sstatic.net/zZfpE.jpg', ' https://i.sstatic.net/Avb8D.png']",,
78022525,0,37,['https://i.sstatic.net/PiPKH.png'],,
78022053,0,22,['https://i.sstatic.net/e8hX4.png'],,
78021682,0,24,['https://i.sstatic.net/nNwb8.png'],,
78021635,-1,69,['https://i.sstatic.net/bLyg6.jpg'],,
78020917,0,16,"['https://i.sstatic.net/MxfTj.png', ' https://i.sstatic.net/ZU05X.png']",,
78020643,-1,139,"['https://i.sstatic.net/dkPB5.png', ' https://i.sstatic.net/mFB1W.png']",,
78020547,-1,56,"['https://i.sstatic.net/aEv9zm.jpg', ' https://i.sstatic.net/5IVqCm.jpg']",,
78020488,0,28,['https://i.sstatic.net/lDqlC.png'],,
78019414,-3,124,['https://i.sstatic.net/bQDR0.jpg'],,
78019282,-1,29,['https://i.sstatic.net/AUVTe.png'],,         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         The online meal recipe portal is a culinary haven that opens the doors         valThe online meal recipe portal is a culinary haven that opens the         doors       
78019241,-1,65,"['https://i.sstatic.net/AzOvy.png', ' https://i.sstatic.net/8El9z.png']",,
78019012,0,62,"['https://i.sstatic.net/SPIEQ.png', ' https://i.sstatic.net/fOK5M.png']",,
78017639,0,51,"['https://i.sstatic.net/L54Pdl.png', ' https://i.sstatic.net/5DmoKl.png', ' https://i.sstatic.net/GMbHpl.png']",,
78017540,0,40,"['https://i.sstatic.net/dYKos.png', ' https://i.sstatic.net/4plwn.png']",,
78016746,0,20,['https://i.imgur.com/ZKZbVLh.png'],,
78016610,0,250,"['https://i.sstatic.net/VuFZt.png', ' https://i.sstatic.net/lAyfd.png', ' https://i.sstatic.net/iH0FN.png']",,
78013634,0,26,['https://i.sstatic.net/4N1DK.png'],,
78012714,-1,65,['https://i.sstatic.net/Odfam.png'],,
78011341,0,26,['https://i.sstatic.net/JcfwT.png'],,
78010772,-2,90,['https://i.sstatic.net/m5ixV.png'],,
78009027,0,150,"['https://i.sstatic.net/EIGXd.png', ' https://i.sstatic.net/nLIcA.png']",,
78008995,0,26,['https://i.sstatic.net/TBI8A.png'],,
78008887,0,19,['https://i.sstatic.net/SRMVg.gif'],,
78008593,0,18,['https://i.sstatic.net/sP6eN.png'],,
78008255,0,49,"['https://i.sstatic.net/qJjGB.png', ' https://i.sstatic.net/e0W9e.png']",,
78007595,-1,36,['https://i.sstatic.net/5MwNQ.png'],,
78007169,0,18,"['https://i.sstatic.net/vQmSE.png', ' https://i.sstatic.net/thWiD.png']",,
78006284,0,43,['https://i.sstatic.net/ANRst.png'],,
78006101,-5,109,"['https://i.sstatic.net/NVNR0.png', ' https://i.sstatic.net/iKjXI.png']",,
78005873,0,31,['https://i.sstatic.net/H2GlT.png'],,
78005780,1,61,['https://i.sstatic.net/cIzFC.png'],,
78005363,0,37,"['https://i.sstatic.net/J5Hau.png', ' https://i.sstatic.net/2aYvS.png']",['add'],Schedule a lesson IMAGE_0
78005344,0,59,"['https://i.sstatic.net/yqE42.gif', ' https://i.sstatic.net/RVaMg.gif']",,
78005283,0,37,['https://i.sstatic.net/mG5xq.png'],,
78004895,-3,59,['https://i.sstatic.net/cwPor.jpg'],,
78004794,0,20,"['https://i.sstatic.net/agiU3.png', ' https://i.sstatic.net/Z0C8x.png']",,
78002827,-2,43,"['https://i.sstatic.net/BzNNb.png', ' https://i.sstatic.net/GDY6d.png']",,
78002687,-1,512,['https://i.sstatic.net/L6nP0.png'],,
78002538,0,65,"['https://i.sstatic.net/uJmX0.png', ' https://i.sstatic.net/i7iW3.png']",,
78001698,1,160,['https://i.sstatic.net/C0xoA.png'],,
78001351,1,39,['https://i.sstatic.net/NW31t.jpg'],,
78001299,0,36,['https://i.sstatic.net/b806o.png'],,
78000639,-4,60,['https://i.sstatic.net/teWg1.png'],,
78000430,0,30,['https://i.sstatic.net/AnyVK.png'],,
77999974,-3,72,['https://i.sstatic.net/h9rff.png'],,
77999663,0,45,['https://i.sstatic.net/uUIGx.png'],,
77999553,0,63,"['https://i.sstatic.net/2DAv2.png', ' https://i.sstatic.net/m89sJ.png', ' https://i.sstatic.net/aZVOu.png', ' https://i.sstatic.net/M76tc.png', ' https://i.sstatic.net/vfbPk.png']",,
77999406,0,124,['https://i.sstatic.net/XoenS.png'],,
77998448,-3,95,"['https://i.sstatic.net/GGyZV.png', ' https://i.sstatic.net/ZYLvg.png']",,
77998083,-1,130,['https://i.sstatic.net/cD2dn.png'],,
77997904,1,71,['https://i.sstatic.net/n8Wfn.png'],,
77997830,0,67,['https://i.sstatic.net/qxwHd.png'],,
77997183,0,32,['https://i.sstatic.net/SIaLr.png'],,
77996878,0,13,['https://i.sstatic.net/lsrSx.jpg'],,
77996373,-3,51,"['https://i.sstatic.net/yJimh.png', ' https://i.sstatic.net/p0i8u.png']",,
77996319,0,29,['https://i.sstatic.net/YUmIg.png'],,
77995416,0,173,"['https://i.sstatic.net/vPmy3.png', ' https://i.sstatic.net/e3rvV.png', ' https://i.sstatic.net/7vpDm.png']",,
77995150,0,20,"['https://i.sstatic.net/7tVSX.png', ' https://i.sstatic.net/OYusq.png']",,
77994530,0,70,"['https://i.sstatic.net/Y6KHr.png', ' https://i.sstatic.net/5HbM5.png']",,
77993850,0,11,['https://i.sstatic.net/YKvR7.png'],,
77993133,1,28,['https://i.sstatic.net/lbax8.png'],,
77992895,0,15,['https://i.sstatic.net/N2HBU.png'],,
77992254,0,90,['https://i.sstatic.net/jPDzw.png'],,
77990646,0,60,['https://i.sstatic.net/0pE2s.png'],,
77990301,0,262,"['https://i.sstatic.net/d9aHZ.png', ' https://i.sstatic.net/IiUDc.png', ' https://i.sstatic.net/nspCc.png']",,
77990227,0,24,['https://i.sstatic.net/SMtEx.png'],,
77989597,1,259,['https://i.sstatic.net/2xFf5.png'],,
77989554,0,80,['https://i.sstatic.net/KcJxK.jpg'],,
77989421,-2,59,"['https://i.sstatic.net/z5uvK.png', ' https://i.sstatic.net/GTbWV.png']",,
77988876,0,79,['https://i.sstatic.net/GFoNU.png'],['CBS Logo'],IMAGE_0
77988280,0,37,"['https://i.sstatic.net/bhQrB.png', ' https://i.sstatic.net/lUeca.png', ' https://i.sstatic.net/yKhmm.png']",,
77988123,1,33,"['https://i.sstatic.net/WXFv8.png', ' https://i.sstatic.net/frSUr.png']",,IMAGE_0
77987450,0,18,['https://i.sstatic.net/03oeB.png'],,
77986485,0,79,"['https://i.sstatic.net/SZ4M3.png', ' https://i.sstatic.net/LucTC.png']",,
77985930,0,40,['https://i.sstatic.net/OdllN.png'],,
77985602,0,68,"['https://i.sstatic.net/tX02M.png', ' https://i.sstatic.net/cz9sf.png']",,
77981551,0,57,['https://i.sstatic.net/OlpIY.png'],,
77979375,0,45,['https://i.sstatic.net/c9MQc.png'],,
77978970,1,26,"['https://i.sstatic.net/L4pWE.png', ' https://i.sstatic.net/kmGY8.png']",,IMAGE_0
77978242,0,68,['https://i.sstatic.net/YQcMw.png'],,
77977640,1,577,"['https://i.sstatic.net/0193a.png', ' https://i.sstatic.net/JhCNx.png']",,
77977204,-1,209,"['https://i.sstatic.net/EGnGU.png', ' https://i.sstatic.net/IPAg1.png']",,
77976105,0,54,['https://i.sstatic.net/Yt85N.png'],,
77975038,2,119,['https://i.sstatic.net/XZM9d.png'],,
77974688,-1,42,"['https://i.sstatic.net/lHzIl.png', ' https://i.sstatic.net/dPAKf.png']",,
77974523,0,33,['https://i.sstatic.net/yMCEz.png'],,
77973579,-2,80,['https://i.sstatic.net/BD2Gr.jpg'],,
77973028,0,35,"['https://i.sstatic.net/4q2nG.png', ' https://i.sstatic.net/3PZg6.png']",,Please enjoy this helpful script.
77972750,0,54,"['https://i.sstatic.net/Xt02k.png', ' https://i.sstatic.net/hWZSd.png']",,Needs to align Something Something Something Needs to align Something Something Something Needs to align Something Something Something Needs to align Something Something Something Needs to align Something Something Something Needs to align Something Something Something Needs to align Something Something Something
77972504,0,37,"['https://i.sstatic.net/rE36e.png', ' https://i.sstatic.net/ZOwsv.png']",,
77971554,-2,77,"['https://i.sstatic.net/aLy8X.png', ' https://i.sstatic.net/8vDhy.png']",,
77970480,-2,188,['https://i.sstatic.net/ZzZWj.png'],,
77969990,0,213,"['https://i.sstatic.net/zcV7w.png', ' https://i.sstatic.net/5AVK9.png']",,
77968435,0,93,"['https://i.sstatic.net/8sxEU.png', ' https://i.sstatic.net/BkepV.png']",,
77966203,-3,69,['https://i.sstatic.net/lTsq8.png'],,
77965820,0,19,"['https://i.sstatic.net/zB2F6.png', ' https://i.sstatic.net/KgPfm.png', ' https://i.sstatic.net/mX483.png', ' https://i.sstatic.net/KtQIp.png', ' https://i.sstatic.net/bcEtT.png']",,
77965787,1,34,"['https://i.sstatic.net/9DOZe.png', ' https://i.sstatic.net/d2C51.png']",,
77965618,1,54,['https://i.sstatic.net/BwqPF.png'],,
77965219,0,92,['https://i.sstatic.net/NWemZ.png'],,
77964899,-4,89,['https://i.sstatic.net/mbTYU.png'],,
